Store,DayOfWeek,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,Year,Month,Day,WeekOfYear,IsWeekend,IsPromo,StoreType_b,StoreType_c,StoreType_d,Assortment_b,Assortment_c,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c
850,3,0,1,1120.0,5.0,2007.0,1,31.0,2013.0,2015,7,9,28,0,0,0,0,1,0,0,1,0,0,0
711,4,1,0,17110.0,3.0,2007.0,1,5.0,2010.0,2015,3,6,10,0,1,0,0,1,0,0,1,0,0,0
913,5,0,0,280.0,0.0,0.0,0,0.0,0.0,2015,4,25,17,1,0,0,0,0,0,0,1,0,0,0
791,3,0,0,5950.0,4.0,2007.0,0,0.0,0.0,2015,2,12,7,0,0,0,0,0,0,0,1,0,0,0
660,1,0,0,1200.0,11.0,2006.0,1,40.0,2014.0,2015,7,21,30,0,0,0,0,0,0,0,1,0,0,0
430,1,1,0,12870.0,10.0,2008.0,0,0.0,0.0,2015,2,3,6,0,1,0,0,1,0,1,1,0,0,0
259,4,1,0,210.0,0.0,0.0,0,0.0,0.0,2015,5,8,19,0,1,1,0,0,1,0,1,0,0,0
454,0,0,0,26450.0,0.0,0.0,0,0.0,0.0,2015,2,23,9,0,0,0,0,0,0,0,1,0,0,0
676,6,0,0,1410.0,9.0,2008.0,0,0.0,0.0,2015,2,1,5,1,0,1,0,0,1,0,1,0,0,0
77,1,0,0,1090.0,8.0,2009.0,1,10.0,2014.0,2015,3,10,11,0,0,0,0,1,0,1,1,0,0,0
783,1,0,1,15490.0,0.0,0.0,0,0.0,0.0,2015,7,21,30,0,0,0,0,1,0,1,1,0,0,0
960,4,1,1,8990.0,0.0,0.0,1,31.0,2009.0,2015,1,9,2,0,1,0,0,1,0,0,1,0,0,0
215,0,0,0,150.0,0.0,0.0,1,45.0,2009.0,2015,1,19,4,0,0,0,0,1,0,0,1,0,0,0
17,0,1,0,50.0,12.0,2005.0,1,26.0,2010.0,2015,5,4,19,0,1,0,0,0,0,0,1,0,0,0
452,2,1,0,1850.0,8.0,2013.0,1,5.0,2011.0,2015,3,18,12,0,1,0,0,0,0,1,1,0,0,0
1018,5,0,0,140.0,9.0,2012.0,0,0.0,0.0,2015,4,11,15,1,0,0,1,0,0,1,1,0,0,0
1096,3,1,1,1130.0,0.0,0.0,1,10.0,2014.0,2015,7,30,31,0,1,0,0,0,0,1,1,0,0,0
485,4,0,0,3270.0,0.0,0.0,1,22.0,2012.0,2015,6,12,24,0,0,0,0,1,0,1,1,0,0,0
1083,0,1,0,11540.0,0.0,0.0,1,5.0,2013.0,2015,2,16,8,0,1,0,0,1,0,1,1,0,0,0
399,1,1,0,5360.0,9.0,2012.0,1,40.0,2011.0,2015,2,3,6,0,1,0,0,0,0,0,1,0,0,0
943,0,0,0,18020.0,0.0,0.0,0,0.0,0.0,2015,3,9,11,0,0,0,0,1,0,1,1,0,0,0
154,3,1,0,16420.0,0.0,0.0,0,0.0,0.0,2015,2,5,6,0,1,0,0,1,0,1,1,0,0,0
177,4,1,1,1250.0,2.0,2004.0,1,5.0,2013.0,2015,2,6,6,0,1,0,0,0,0,0,1,0,0,0
353,5,0,0,900.0,0.0,0.0,1,14.0,2013.0,2015,5,2,18,1,0,1,0,0,1,0,1,0,0,0
458,3,0,0,3390.0,0.0,0.0,0,0.0,0.0,2015,3,12,11,0,0,0,1,0,0,0,1,0,0,0
565,5,0,0,160.0,7.0,2007.0,0,0.0,0.0,2015,3,28,13,1,0,0,0,0,0,1,1,0,0,0
874,5,0,0,3210.0,0.0,0.0,0,0.0,0.0,2015,1,31,5,1,0,0,0,0,0,0,1,0,0,0
550,5,0,0,50.0,6.0,2015.0,0,0.0,0.0,2015,1,10,2,1,0,0,0,1,0,1,1,0,0,0
452,4,1,0,1850.0,8.0,2013.0,1,5.0,2011.0,2015,2,6,6,0,1,0,0,0,0,1,1,0,0,0
834,4,1,0,3470.0,3.0,2012.0,0,0.0,0.0,2015,1,16,3,0,1,0,0,0,0,0,1,0,0,0
255,4,0,0,4630.0,3.0,2011.0,1,35.0,2011.0,2015,6,26,26,0,0,0,1,0,0,1,1,0,0,0
848,0,0,0,370.0,7.0,2007.0,1,14.0,2011.0,2015,3,23,13,0,0,0,0,0,0,1,1,0,0,0
228,0,1,0,10800.0,0.0,0.0,1,18.0,2011.0,2015,2,2,6,0,1,0,0,1,0,1,1,0,0,0
928,5,0,0,1090.0,0.0,0.0,1,31.0,2013.0,2015,5,16,20,1,0,0,0,1,0,1,1,0,0,0
336,2,1,0,190.0,7.0,2014.0,0,0.0,0.0,2015,1,14,3,0,1,0,0,0,0,0,1,0,0,0
401,3,1,0,9200.0,10.0,2009.0,1,14.0,2012.0,2015,7,2,27,0,1,0,0,0,0,1,1,0,0,0
1006,2,0,0,3890.0,11.0,2006.0,1,5.0,2013.0,2015,3,11,11,0,0,0,1,0,0,1,1,0,0,0
670,0,1,0,2060.0,0.0,0.0,1,45.0,2009.0,2015,4,27,18,0,1,0,0,0,0,0,1,0,0,0
514,0,0,0,1200.0,7.0,2012.0,1,27.0,2012.0,2015,7,6,28,0,0,0,1,0,0,1,1,0,0,0
602,3,1,0,2710.0,7.0,2001.0,1,22.0,2012.0,2015,2,5,6,0,1,0,0,0,0,0,1,0,0,0
570,3,1,0,180.0,11.0,2006.0,0,0.0,0.0,2015,6,18,25,0,1,0,0,0,0,0,1,0,0,0
715,4,0,0,14810.0,6.0,2014.0,0,0.0,0.0,2015,4,24,17,0,0,0,0,0,0,0,1,0,0,0
763,5,0,0,32240.0,3.0,2010.0,0,0.0,0.0,2015,3,7,10,1,0,0,0,1,0,1,1,0,0,0
980,1,1,0,4420.0,9.0,2005.0,0,0.0,0.0,2015,2,17,8,0,1,0,0,0,0,0,1,0,0,0
865,1,0,0,2640.0,0.0,0.0,0,0.0,0.0,2015,3,24,13,0,0,0,0,1,0,1,1,0,0,0
1014,0,1,0,210.0,0.0,0.0,1,31.0,2013.0,2015,1,12,3,0,1,0,0,0,0,1,1,0,0,0
965,3,0,0,110.0,0.0,0.0,0,0.0,0.0,2015,7,9,28,0,0,0,0,0,0,1,1,0,0,0
715,5,0,0,14810.0,6.0,2014.0,0,0.0,0.0,2015,3,28,13,1,0,0,0,0,0,0,1,0,0,0
393,5,0,0,4820.0,3.0,2008.0,0,0.0,0.0,2015,6,6,23,1,0,0,0,1,0,1,1,0,0,0
755,1,0,0,13130.0,12.0,2003.0,0,0.0,0.0,2015,4,21,17,0,0,0,0,1,0,1,1,0,0,0
22,3,1,0,1040.0,0.0,0.0,1,22.0,2012.0,2015,6,18,25,0,1,0,0,0,0,0,1,0,0,0
821,0,0,0,1700.0,9.0,2009.0,0,0.0,0.0,2015,7,6,28,0,0,0,0,0,0,0,1,0,0,0
902,5,0,0,310.0,5.0,2015.0,1,40.0,2014.0,2015,1,24,4,1,0,0,0,0,0,0,1,0,0,0
416,0,0,1,4650.0,6.0,2014.0,0,0.0,0.0,2015,7,20,30,0,0,0,0,0,0,1,1,0,0,0
932,2,1,1,15700.0,0.0,0.0,1,13.0,2010.0,2015,2,18,8,0,1,0,0,0,0,0,1,0,0,0
798,2,1,0,9560.0,4.0,2001.0,0,0.0,0.0,2015,5,20,21,0,1,0,0,0,0,0,1,0,0,0
597,0,1,1,150.0,9.0,2008.0,1,1.0,2012.0,2015,3,30,14,0,1,0,0,0,0,0,1,0,0,0
1072,0,1,1,5380.0,8.0,2015.0,1,5.0,2010.0,2015,7,27,31,0,1,0,0,0,0,1,1,0,0,0
275,1,0,0,300.0,5.0,2014.0,1,40.0,2014.0,2015,6,9,24,0,0,0,0,1,0,0,1,0,0,0
348,5,0,0,16490.0,0.0,0.0,1,22.0,2012.0,2015,6,13,24,1,0,0,0,0,0,0,1,0,0,0
605,2,0,1,10310.0,4.0,2003.0,1,37.0,2009.0,2015,4,8,15,0,0,0,0,1,0,0,1,0,0,0
142,0,0,0,1090.0,7.0,2002.0,0,0.0,0.0,2015,2,9,7,0,0,0,0,0,0,0,1,0,0,0
1110,5,0,0,900.0,9.0,2010.0,0,0.0,0.0,2015,1,17,3,1,0,0,1,0,0,1,1,0,0,0
340,1,0,0,8080.0,0.0,0.0,0,0.0,0.0,2015,2,24,9,0,0,0,0,0,0,1,1,0,0,0
599,3,0,0,580.0,11.0,2014.0,0,0.0,0.0,2015,6,11,24,0,0,0,0,1,0,1,1,0,0,0
52,5,0,0,450.0,4.0,2014.0,1,39.0,2010.0,2015,3,28,13,1,0,0,0,1,0,1,1,0,0,0
53,3,1,1,30360.0,9.0,2013.0,0,0.0,0.0,2015,7,30,31,0,1,0,0,0,0,1,1,0,0,0
354,0,1,0,1500.0,10.0,2005.0,0,0.0,0.0,2015,6,1,23,0,1,0,0,1,0,1,1,0,0,0
879,4,1,0,2320.0,0.0,0.0,1,5.0,2013.0,2015,1,16,3,0,1,0,0,1,0,0,1,0,0,0
67,2,1,1,410.0,2.0,2006.0,0,0.0,0.0,2015,6,3,23,0,1,0,0,0,0,1,1,0,0,0
705,5,0,0,4140.0,9.0,2012.0,1,18.0,2011.0,2015,6,13,24,1,0,0,0,0,0,0,1,0,0,0
658,4,1,0,520.0,0.0,0.0,1,37.0,2009.0,2015,5,22,21,0,1,0,0,1,0,1,1,0,0,0
858,1,1,0,3370.0,12.0,2008.0,1,40.0,2014.0,2015,4,28,18,0,1,0,0,0,0,0,1,0,0,0
886,5,0,0,12430.0,10.0,2004.0,0,0.0,0.0,2015,3,28,13,1,0,0,0,0,0,1,1,0,0,0
24,1,1,0,4590.0,3.0,2000.0,1,40.0,2011.0,2015,6,2,23,0,1,0,0,0,0,1,1,0,0,0
872,2,1,0,3860.0,9.0,2014.0,1,23.0,2015.0,2015,6,17,25,0,1,0,0,0,0,1,1,0,0,0
248,5,0,0,340.0,9.0,2012.0,1,40.0,2012.0,2015,2,7,6,1,0,0,0,0,0,1,1,0,0,0
1007,2,0,1,4180.0,9.0,2012.0,0,0.0,0.0,2015,7,22,30,0,0,0,1,0,0,1,1,0,0,0
475,0,1,0,140.0,9.0,2005.0,0,0.0,0.0,2015,1,26,5,0,1,0,0,0,0,0,1,0,0,0
285,4,0,0,2410.0,0.0,0.0,0,0.0,0.0,2015,3,27,13,0,0,0,0,0,0,0,1,0,0,0
461,5,0,0,1790.0,7.0,2013.0,1,40.0,2013.0,2015,4,11,15,1,0,0,0,1,0,1,1,0,0,0
457,0,0,0,13140.0,0.0,0.0,1,31.0,2013.0,2015,6,22,26,0,0,0,0,1,0,1,1,0,0,0
21,3,1,0,550.0,10.0,1999.0,1,45.0,2009.0,2015,4,16,16,0,1,0,1,0,0,1,1,0,0,0
334,3,0,0,4040.0,8.0,2008.0,1,18.0,2013.0,2015,6,11,24,0,0,0,0,1,0,1,1,0,0,0
794,5,0,0,5090.0,9.0,2006.0,0,0.0,0.0,2015,7,25,30,1,0,0,1,0,0,1,1,0,0,0
180,2,1,0,5800.0,9.0,2010.0,0,0.0,0.0,2015,4,29,18,0,1,0,0,1,0,0,1,0,0,0
151,2,1,0,4360.0,10.0,2005.0,0,0.0,0.0,2015,1,14,3,0,1,0,0,1,0,1,1,0,0,0
1087,2,0,0,2210.0,11.0,2011.0,0,0.0,0.0,2015,5,27,22,0,0,0,0,1,0,1,1,0,0,0
58,0,1,0,7340.0,5.0,2008.0,1,27.0,2012.0,2015,5,18,21,0,1,0,0,0,0,1,1,0,0,0
125,5,0,0,760.0,12.0,2005.0,0,0.0,0.0,2015,4,11,15,1,0,0,0,0,0,0,1,0,0,0
270,5,0,0,1450.0,7.0,2014.0,0,0.0,0.0,2015,1,24,4,1,0,0,0,0,0,0,1,0,0,0
1014,5,0,0,210.0,0.0,0.0,1,31.0,2013.0,2015,1,17,3,1,0,0,0,0,0,1,1,0,0,0
458,2,1,0,3390.0,0.0,0.0,0,0.0,0.0,2015,1,28,5,0,1,0,1,0,0,0,1,0,0,0
700,2,0,1,830.0,0.0,0.0,1,27.0,2013.0,2015,4,8,15,0,0,0,0,0,0,1,1,0,0,0
716,3,1,0,3200.0,1.0,2008.0,1,22.0,2011.0,2015,1,8,2,0,1,0,0,1,0,0,1,0,0,0
523,3,1,1,50.0,11.0,2013.0,0,0.0,0.0,2015,4,2,14,0,1,0,1,0,0,1,1,0,0,0
167,5,0,0,140.0,4.0,2008.0,0,0.0,0.0,2015,5,30,22,1,0,0,0,0,0,0,1,0,0,0
67,0,0,0,410.0,2.0,2006.0,0,0.0,0.0,2015,6,8,24,0,0,0,0,0,0,1,1,0,0,0
555,4,0,0,1560.0,1.0,2014.0,1,10.0,2013.0,2015,3,13,11,0,0,0,0,1,0,0,1,0,0,0
544,4,1,1,250.0,12.0,2001.0,1,13.0,2010.0,2015,7,31,31,0,1,0,0,0,0,0,1,0,0,0
247,2,0,0,70.0,11.0,2010.0,1,5.0,2013.0,2015,7,8,28,0,0,0,0,1,0,1,1,0,0,0
674,3,1,0,2640.0,12.0,2005.0,1,31.0,2013.0,2015,5,21,21,0,1,0,0,0,0,0,1,0,0,0
727,0,1,0,2050.0,3.0,2007.0,0,0.0,0.0,2015,1,26,5,0,1,0,0,0,0,0,1,0,0,0
222,2,1,0,2170.0,11.0,2008.0,0,0.0,0.0,2015,4,15,16,0,1,0,0,0,0,0,1,0,0,0
660,2,0,0,1200.0,11.0,2006.0,1,40.0,2014.0,2015,6,24,26,0,0,0,0,0,0,0,1,0,0,0
574,3,0,0,4400.0,0.0,0.0,0,0.0,0.0,2015,1,22,4,0,0,0,0,1,0,0,1,0,0,0
616,4,1,0,3040.0,8.0,2011.0,1,35.0,2010.0,2015,3,20,12,0,1,0,0,0,0,1,1,0,0,0
713,2,0,1,220.0,0.0,0.0,1,10.0,2014.0,2015,4,8,15,0,0,0,0,0,0,1,1,0,0,0
15,1,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,2015,2,24,9,0,0,0,0,1,0,1,1,0,0,0
1027,3,1,0,190.0,6.0,2008.0,1,40.0,2011.0,2015,7,16,29,0,1,0,0,0,0,1,1,0,0,0
76,5,0,0,19960.0,3.0,2006.0,0,0.0,0.0,2015,6,20,25,1,0,0,0,1,0,1,1,0,0,0
116,5,0,0,680.0,4.0,2013.0,0,0.0,0.0,2015,4,25,17,1,0,0,0,0,0,0,1,0,0,0
682,5,0,0,150.0,9.0,2006.0,0,0.0,0.0,2015,4,18,16,1,0,1,0,0,0,0,1,0,0,0
572,2,1,0,9230.0,4.0,2004.0,1,37.0,2009.0,2015,1,7,2,0,1,0,0,1,0,1,1,0,0,0
36,4,1,0,540.0,6.0,2003.0,1,40.0,2014.0,2015,6,19,25,0,1,0,0,0,0,1,1,0,0,0
975,5,0,0,9630.0,0.0,0.0,1,14.0,2011.0,2015,1,10,2,1,0,0,0,0,0,1,1,0,0,0
881,1,0,1,180.0,3.0,2008.0,1,31.0,2013.0,2015,7,21,30,0,0,0,0,0,0,0,1,0,0,0
169,1,1,1,980.0,7.0,2014.0,1,18.0,2014.0,2015,7,14,29,0,1,0,0,1,0,0,1,0,0,0
1002,1,1,0,1130.0,11.0,2008.0,0,0.0,0.0,2015,4,14,16,0,1,0,0,1,0,1,1,0,0,0
923,1,0,1,280.0,9.0,2008.0,0,0.0,0.0,2015,5,26,22,0,0,0,0,0,0,0,1,0,0,0
861,0,0,0,740.0,0.0,0.0,1,14.0,2013.0,2015,4,20,17,0,0,0,1,0,0,1,1,0,0,0
137,2,1,1,1730.0,7.0,2015.0,1,40.0,2014.0,2015,6,3,23,0,1,0,0,0,0,0,1,0,0,0
744,4,0,1,1370.0,12.0,2011.0,1,40.0,2014.0,2015,4,10,15,0,0,0,0,0,0,0,1,0,0,0
330,1,0,0,370.0,0.0,0.0,1,22.0,2012.0,2015,1,20,4,0,0,0,0,0,0,1,1,0,0,0
898,2,0,0,18540.0,0.0,0.0,0,0.0,0.0,2015,3,11,11,0,0,0,0,0,0,0,1,0,0,0
133,3,0,0,270.0,8.0,2013.0,1,10.0,2014.0,2015,5,28,22,0,0,0,0,0,0,0,1,0,0,0
881,4,1,0,180.0,3.0,2008.0,1,31.0,2013.0,2015,6,19,25,0,1,0,0,0,0,0,1,0,0,0
296,4,0,0,9580.0,5.0,2007.0,1,45.0,2014.0,2015,7,10,28,0,0,0,0,0,0,0,1,0,0,0
607,5,0,0,350.0,8.0,1999.0,1,14.0,2011.0,2015,6,6,23,1,0,0,0,0,0,0,1,0,0,0
873,0,1,0,2040.0,11.0,2008.0,0,0.0,0.0,2015,1,5,2,0,1,0,0,0,0,0,1,0,0,0
171,3,1,1,2640.0,0.0,0.0,0,0.0,0.0,2015,7,30,31,0,1,0,0,0,0,0,1,0,0,0
42,3,1,1,290.0,0.0,0.0,1,40.0,2011.0,2015,7,2,27,0,1,0,0,0,0,1,1,0,0,0
1002,1,0,1,1130.0,11.0,2008.0,0,0.0,0.0,2015,7,21,30,0,0,0,0,1,0,1,1,0,0,0
876,5,0,0,21790.0,4.0,2005.0,1,18.0,2015.0,2015,1,31,5,1,0,0,0,0,0,0,1,0,0,0
277,0,0,0,7840.0,0.0,0.0,1,31.0,2009.0,2015,4,20,17,0,0,0,0,1,0,1,1,0,0,0
774,4,0,1,640.0,9.0,2013.0,0,0.0,0.0,2015,1,2,1,0,0,0,0,0,0,1,1,0,0,0
252,0,0,0,22330.0,0.0,0.0,1,5.0,2010.0,2015,5,11,20,0,0,0,0,1,0,1,1,0,0,0
534,3,1,0,1200.0,9.0,2009.0,1,45.0,2009.0,2015,1,29,5,0,1,0,0,1,0,0,1,0,0,0
995,3,1,1,6560.0,12.0,2013.0,0,0.0,0.0,2015,7,30,31,0,1,0,0,1,0,0,1,0,0,0
579,2,1,0,20970.0,11.0,2012.0,0,0.0,0.0,2015,5,6,19,0,1,0,1,0,0,0,1,0,0,0
204,3,1,1,5630.0,12.0,2002.0,1,40.0,2014.0,2015,2,19,8,0,1,0,0,0,0,0,1,0,0,0
941,1,1,0,1200.0,12.0,2011.0,1,31.0,2013.0,2015,5,5,19,0,1,0,0,0,0,0,1,0,0,0
702,0,0,0,8550.0,9.0,2001.0,1,45.0,2009.0,2015,3,23,13,0,0,0,0,0,0,0,1,0,0,0
320,3,1,0,210.0,9.0,2012.0,0,0.0,0.0,2015,2,5,6,0,1,0,0,0,0,1,1,0,0,0
773,4,1,0,200.0,0.0,0.0,0,0.0,0.0,2015,4,17,16,0,1,0,0,0,0,0,1,0,0,0
11,0,1,1,960.0,11.0,2011.0,1,1.0,2012.0,2015,4,13,16,0,1,0,0,0,0,1,1,0,0,0
846,5,0,0,8860.0,4.0,2004.0,1,37.0,2009.0,2015,5,30,22,1,0,0,0,0,0,1,1,0,0,0
416,1,1,1,4650.0,6.0,2014.0,0,0.0,0.0,2015,1,6,2,0,1,0,0,0,0,1,1,0,0,0
108,0,0,0,2190.0,9.0,2003.0,0,0.0,0.0,2015,3,23,13,0,0,0,0,1,0,1,1,0,0,0
1053,4,1,0,1710.0,7.0,2015.0,0,0.0,0.0,2015,1,9,2,0,1,0,0,0,0,0,1,0,0,0
600,2,1,1,17340.0,6.0,2010.0,1,9.0,2011.0,2015,7,29,31,0,1,0,0,1,0,1,1,0,0,0
1097,1,1,0,720.0,3.0,2002.0,0,0.0,0.0,2015,5,19,21,0,1,1,0,0,1,0,1,0,0,0
1059,2,1,0,3380.0,4.0,2013.0,0,0.0,0.0,2015,2,4,6,0,1,0,1,0,0,0,1,0,0,0
794,1,1,0,5090.0,9.0,2006.0,0,0.0,0.0,2015,6,16,25,0,1,0,1,0,0,1,1,0,0,0
12,0,0,0,1070.0,0.0,0.0,1,13.0,2010.0,2015,4,20,17,0,0,0,0,0,0,1,1,0,0,0
573,2,1,0,1190.0,11.0,2012.0,1,36.0,2013.0,2015,7,1,27,0,1,0,0,0,0,0,1,0,0,0
407,3,1,1,5890.0,10.0,2003.0,1,14.0,2011.0,2015,2,19,8,0,1,0,0,0,0,0,1,0,0,0
376,1,1,1,160.0,8.0,2012.0,0,0.0,0.0,2015,2,3,6,0,1,0,0,0,0,0,1,0,0,0
841,0,1,0,27650.0,8.0,2004.0,0,0.0,0.0,2015,6,15,25,0,1,0,0,0,0,0,1,0,0,0
438,1,0,0,1110.0,0.0,0.0,1,40.0,2012.0,2015,6,9,24,0,0,0,0,1,0,1,1,0,0,0
3,3,1,0,14130.0,12.0,2006.0,1,14.0,2011.0,2015,3,19,12,0,1,0,0,0,0,0,1,0,0,0
445,4,0,0,240.0,0.0,0.0,0,0.0,0.0,2015,3,13,11,0,0,0,0,0,0,0,1,0,0,0
1022,4,1,1,1520.0,0.0,0.0,0,0.0,0.0,2015,7,3,27,0,1,0,0,0,0,1,1,0,0,0
718,5,0,0,1100.0,6.0,2015.0,0,0.0,0.0,2015,6,13,24,1,0,0,0,0,0,0,1,0,0,0
920,0,1,0,850.0,2.0,2012.0,1,40.0,2014.0,2015,3,2,10,0,1,0,0,0,0,0,1,0,0,0
703,5,0,0,80.0,6.0,2005.0,0,0.0,0.0,2015,4,25,17,1,0,0,0,0,0,0,1,0,0,0
354,3,0,0,1500.0,10.0,2005.0,0,0.0,0.0,2015,6,11,24,0,0,0,0,1,0,1,1,0,0,0
214,5,0,0,8650.0,7.0,2013.0,1,10.0,2014.0,2015,1,17,3,1,0,0,0,1,0,0,1,0,0,0
763,3,0,0,32240.0,3.0,2010.0,0,0.0,0.0,2015,1,22,4,0,0,0,0,1,0,1,1,0,0,0
58,1,1,0,7340.0,5.0,2008.0,1,27.0,2012.0,2015,7,14,29,0,1,0,0,0,0,1,1,0,0,0
755,5,0,0,13130.0,12.0,2003.0,0,0.0,0.0,2015,2,7,6,1,0,0,0,1,0,1,1,0,0,0
307,3,1,0,18660.0,9.0,2002.0,0,0.0,0.0,2015,6,4,23,0,1,0,0,0,0,0,1,0,0,0
392,5,0,0,2120.0,0.0,0.0,0,0.0,0.0,2015,4,4,14,1,0,0,0,0,0,0,1,0,0,0
671,4,0,1,2070.0,2.0,2008.0,1,39.0,2010.0,2015,4,10,15,0,0,0,0,0,0,1,1,0,0,0
1088,1,1,0,4300.0,3.0,2009.0,1,27.0,2013.0,2015,3,17,12,0,1,0,0,0,0,0,1,0,0,0
1033,3,1,0,7680.0,3.0,2006.0,0,0.0,0.0,2015,1,29,5,0,1,0,0,0,0,0,1,0,0,0
42,0,1,0,290.0,0.0,0.0,1,40.0,2011.0,2015,4,27,18,0,1,0,0,0,0,1,1,0,0,0
454,4,1,0,26450.0,0.0,0.0,0,0.0,0.0,2015,6,19,25,0,1,0,0,0,0,0,1,0,0,0
981,0,0,0,2620.0,11.0,2002.0,0,0.0,0.0,2015,5,11,20,0,0,0,0,1,0,1,1,0,0,0
844,1,1,0,2030.0,9.0,2012.0,1,18.0,2011.0,2015,6,16,25,0,1,0,0,0,0,0,1,0,0,0
280,3,1,0,18640.0,9.0,2013.0,1,10.0,2014.0,2015,2,19,8,0,1,0,0,1,0,1,1,0,0,0
1006,0,0,0,3890.0,11.0,2006.0,1,5.0,2013.0,2015,6,22,26,0,0,0,1,0,0,1,1,0,0,0
179,3,0,0,480.0,0.0,0.0,0,0.0,0.0,2015,5,28,22,0,0,0,0,0,0,1,1,0,0,0
1029,1,0,0,1590.0,3.0,2006.0,0,0.0,0.0,2015,5,26,22,0,0,0,0,0,0,0,1,0,0,0
1049,1,0,0,370.0,7.0,2012.0,1,14.0,2011.0,2015,1,20,4,0,0,0,0,0,0,0,1,0,0,0
537,3,0,0,600.0,5.0,2002.0,1,1.0,2012.0,2015,7,9,28,0,0,0,0,0,0,0,1,0,0,0
924,2,0,1,6420.0,4.0,2011.0,1,1.0,2012.0,2015,4,8,15,0,0,0,0,0,0,0,1,0,0,0
720,3,1,0,15320.0,3.0,2011.0,1,14.0,2013.0,2015,2,5,6,0,1,0,0,0,0,1,1,0,0,0
203,1,1,1,490.0,11.0,2002.0,0,0.0,0.0,2015,5,19,21,0,1,0,1,0,0,1,1,0,0,0
133,4,1,1,270.0,8.0,2013.0,1,10.0,2014.0,2015,7,31,31,0,1,0,0,0,0,0,1,0,0,0
889,1,1,0,18670.0,12.0,2005.0,0,0.0,0.0,2015,3,31,14,0,1,0,0,1,0,0,1,0,0,0
259,2,0,0,210.0,0.0,0.0,0,0.0,0.0,2015,7,8,28,0,0,1,0,0,1,0,1,0,0,0
559,4,1,0,3910.0,11.0,2006.0,1,5.0,2013.0,2015,6,19,25,0,1,0,0,1,0,0,1,0,0,0
1091,3,0,0,9990.0,0.0,0.0,0,0.0,0.0,2015,6,25,26,0,0,0,0,0,0,1,1,0,0,0
88,2,0,1,10690.0,10.0,2005.0,0,0.0,0.0,2015,2,11,7,0,0,0,0,0,0,0,1,0,0,0
484,2,1,0,14300.0,3.0,2011.0,0,0.0,0.0,2015,6,3,23,0,1,0,0,0,0,1,1,0,0,0
514,5,0,0,1200.0,7.0,2012.0,1,27.0,2012.0,2015,7,18,29,1,0,0,1,0,0,1,1,0,0,0
829,0,1,1,110.0,0.0,0.0,0,0.0,0.0,2015,1,5,2,0,1,0,1,0,0,0,1,0,0,0
765,5,0,0,25430.0,5.0,1999.0,1,37.0,2009.0,2015,3,28,13,1,0,0,0,0,0,1,1,0,0,0
569,5,0,0,1340.0,9.0,2006.0,0,0.0,0.0,2015,7,18,29,1,0,0,0,0,0,0,1,0,0,0
765,1,1,0,25430.0,5.0,1999.0,1,37.0,2009.0,2015,5,19,21,0,1,0,0,0,0,1,1,0,0,0
875,5,0,0,5070.0,11.0,2007.0,1,18.0,2015.0,2015,7,18,29,1,0,0,0,1,0,0,1,0,0,0
883,4,1,0,3200.0,6.0,2005.0,0,0.0,0.0,2015,6,19,25,0,1,0,0,0,0,0,1,0,0,0
564,3,1,0,6540.0,0.0,0.0,1,14.0,2013.0,2015,5,7,19,0,1,0,0,1,0,1,1,0,0,0
49,5,0,0,18010.0,9.0,2007.0,0,0.0,0.0,2015,2,21,8,1,0,0,0,1,0,1,1,0,0,0
397,5,0,0,130.0,0.0,0.0,1,27.0,2013.0,2015,5,16,20,1,0,0,0,0,0,1,1,0,0,0
889,1,0,0,18670.0,12.0,2005.0,0,0.0,0.0,2015,6,9,24,0,0,0,0,1,0,0,1,0,0,0
867,0,1,0,21810.0,9.0,2012.0,0,0.0,0.0,2015,3,30,14,0,1,0,0,1,0,1,1,0,0,0
957,2,1,0,1420.0,11.0,2012.0,0,0.0,0.0,2015,7,15,29,0,1,0,0,1,0,1,1,0,0,0
580,2,1,0,170.0,2.0,2009.0,0,0.0,0.0,2015,4,29,18,0,1,0,0,0,0,1,1,0,0,0
996,3,0,1,2870.0,7.0,2015.0,1,13.0,2010.0,2015,7,23,30,0,0,0,1,0,0,0,1,0,0,0
400,0,0,0,70.0,11.0,2004.0,1,14.0,2011.0,2015,3,23,13,0,0,0,0,0,0,0,1,0,0,0
1040,0,1,0,4030.0,2.0,2013.0,1,10.0,2014.0,2015,4,27,18,0,1,0,0,0,0,0,1,0,0,0
366,0,1,1,6470.0,12.0,2004.0,0,0.0,0.0,2015,2,2,6,0,1,0,0,1,0,1,1,0,0,0
760,2,0,0,560.0,1.0,2011.0,0,0.0,0.0,2015,4,22,17,0,0,0,0,0,0,0,1,0,0,0
73,3,1,0,1650.0,9.0,2008.0,0,0.0,0.0,2015,1,15,3,0,1,0,0,0,0,1,1,0,0,0
1005,4,1,0,6480.0,0.0,0.0,0,0.0,0.0,2015,4,17,16,0,1,0,0,0,0,0,1,0,0,0
1066,1,1,1,3350.0,0.0,0.0,0,0.0,0.0,2015,1,6,2,0,1,0,0,0,0,0,1,0,0,0
21,3,0,1,550.0,10.0,1999.0,1,45.0,2009.0,2015,4,9,15,0,0,0,1,0,0,1,1,0,0,0
